show_id,tmdb_id,tmdb_title,tmdb_original_title,tmdb_media_type,tmdb_release_date,imdb_rating,imdb_votes,tmdb_popularity,tmdb_original_language,tmdb_adult
s749,125629,"Fresh, Fried & Crispy","Fresh, Fried & Crispy",tv,2021-06-09,7,14,0.3411,en,FALSE
s751,618746,Tragic Jungle,Selva Trágica,movie,2020-09-09,6.163,43,4.0718,es,FALSE
s756,746712,Kitty Love: An Homage to Cats,Poeslief,movie,2020-09-30,4.92,25,1.0419,nl,FALSE
s758,828146,Breaking Boundaries: The Science of Our Planet,Breaking Boundaries: The Science of Our Planet,movie,2021-06-03,7.4,64,1.8772,en,FALSE
s762,125027,Human: The World Within,Human: The World Within,tv,2021-05-05,6.759,29,1.2184,en,FALSE
s763,662237,Sweet & Sour,새콤달콤,movie,2021-06-04,7.713,235,5.1964,ko,FALSE
s764,103768,Sweet Tooth,Sweet Tooth,tv,2021-06-04,7.794,1540,9.7948,en,FALSE
s765,834500,Trippin’ with the Kandasamys,Trippin’ with the Kandasamys,movie,2021-06-04,6.8,37,0.6041,en,FALSE
s766,726429,Xtreme,Xtremo,movie,2021-06-04,6.326,261,5.455,es,FALSE
s767,836487,Alan Saldaña: Locked Up,Alan Saldaña: encarcelado,movie,2021-06-03,6,6,0.0463,es,FALSE
s768,126840,Creator's File: GOLD,クリエイターズ・ファイル GOLD,tv,2021-06-03,6.5,4,0.5199,ja,FALSE
s769,761270,Dancing Queens,Dancing Queens,movie,2021-06-03,5.9,105,3.9676,sv,FALSE
s771,836128,Myriam Fares: The Journey,ميريام فارس : الرحلة,movie,2021-06-03,6,2,0.1112,ar,FALSE
s782,686002,Black Holes: The Edge of All We Know,Black Holes: The Edge of All We Know,movie,2020-03-18,6.598,56,1.6876,en,FALSE
s784,818659,Carnaval,Carnaval,movie,2021-06-02,5.1,78,1.6091,pt,FALSE
s786,133128,CoComelon Stories,CoComelon Stories,tv,2021-06-18,1,1,0.1171,en,FALSE
s806,125437,Racket Boys,라켓소년단,tv,2021-05-31,8,28,2.38,ko,FALSE
s812,835739,Super Monsters: Once Upon a Rhyme,Super Monsters: Once Upon a Rhyme,movie,2021-06-01,6.1,69,0.9587,en,FALSE
s821,6850,The Premise,The Premise,tv,2021-09-16,6.4,21,1.7052,en,FALSE
s827,823754,Bo Burnham: Inside,Bo Burnham: Inside,movie,2021-07-22,8,565,1.5847,en,FALSE
s828,831150,One Lagos Night,One Lagos Night,movie,2021-05-29,2,1,0.1279,en,FALSE
s830,570480,Trouble,Trouble,movie,2019-08-08,6.58,238,4.2934,en,FALSE
s833,119362,Word of Honor,山河令,tv,2021-02-22,8.1,46,3.0888,zh,FALSE
s835,671295,Blue Miracle,Blue Miracle,movie,2021-05-27,7.4,293,4.8431,en,FALSE
s836,92584,Eden,Eden,tv,2021-05-27,6.7,69,1.6914,en,FALSE
s837,710871,Ghost Lab,โกสต์แล็บ..ฉีกกฎทดลองผี,movie,2021-05-26,6.5,134,2.5898,th,FALSE
s838,114868,Record of Ragnarok,終末のワルキューレ,tv,2021-06-17,8.426,1756,16.9753,ja,FALSE
s839,822562,Soy Rada: Serendipity,Soy Rada: Serendipia,movie,2021-05-27,4.5,4,0.0949,es,FALSE
s841,694254,Baggio: The Divine Ponytail,Il Divin Codino,movie,2021-05-26,6.4,425,1.4333,it,FALSE
s842,779221,Gatao: The Last Stray,角頭–浪流連,movie,2021-02-05,4.7,11,2.4696,zh,FALSE
s843,124561,High on the Hog: How African American Cuisine Transformed America,High on the Hog: How African American Cuisine Transformed America,tv,2021-05-26,6.7,6,0.4104,en,FALSE
s845,824865,Nail Bomber: Manhunt,Nail Bomber: Manhunt,movie,2021-05-26,6.54,50,0.5793,en,FALSE
s848,125350,Mad for Each Other,이 구역의 미친 X,tv,2021-05-24,8.2,120,2.0564,ko,FALSE
s851,545071,99 Songs,99 Songs,movie,2021-04-16,5.2,8,3.4346,hi,FALSE
s854,503736,Army of the Dead,Army of the Dead,movie,2021-05-14,6.231,4261,4.9092,en,FALSE
s855,831982,Creating an Army of the Dead,Creating an Army of the Dead,movie,2021-05-21,6,22,1.5274,en,FALSE
s858,136242,Charles the Next Door Neighbor,Charles the Next Door Neighbor,tv,2021-10-12,0,0,0.0071,ko,FALSE
s862,1055668,Little Singham Future mein Satakli,Little Singham Future mein Satakli,movie,2021-05-20,0,0,0.0357,en,FALSE
s863,108952,Dr. Ramune: Mysterious Disease Specialist,怪病医ラムネ,tv,2021-01-10,5.5,10,1.7439,ja,FALSE
s870,120168,Who Killed Sara?,¿Quién mató a Sara?,tv,2021-03-24,7.589,1198,3.1085,es,FALSE
s871,776593,Amy Tan: Unintended Memoir,Amy Tan: Unintended Memoir,movie,2021-02-02,8.2,4,0.9823,en,FALSE
s872,734780,Sardar Ka Grandson,सरदार का पोता,movie,2021-05-18,7.1,25,2.6414,hi,FALSE
s874,829549,Ahaan,आहान,movie,2021-03-19,6,1,0.1748,hi,FALSE
s877,125546,Alma Matters: Inside the IIT Dream,Alma Matters: Inside the IIT Dream,tv,2021-05-14,6.6,5,0.197,hi,FALSE
s878,824387,Cinema Bandi,సినిమా బండి,movie,2021-05-14,6.8,14,0.435,te,FALSE
s879,717192,Ferry,Ferry,movie,2021-05-13,6.846,273,4.5668,nl,FALSE
s880,99617,Halston,Halston,tv,2021-05-14,7,126,2.7499,en,FALSE
s881,120587,Haunted: Latin America,Haunted: Latinoamérica,tv,2021-03-31,7.3,285,1.2491,es,FALSE
s882,823855,I Am All Girls,I Am All Girls,movie,2021-05-14,6.567,315,2.0483,en,FALSE
s883,663459,Jungle Beat: The Movie,Jungle Beat: The Movie,movie,2020-06-26,6.9,116,1.6002,en,FALSE
s885,96571,Move to Heaven,무브 투 헤븐: 나는 유품정리사입니다,tv,2021-05-14,7.958,355,4.29,ko,FALSE
s889,824974,The Upshaws - The Afterparty,The Upshaws - The Afterparty,movie,2021-05-14,7.3,7,1.497,en,FALSE
s890,520663,The Woman in the Window,The Woman in the Window,movie,2021-05-13,5.991,2076,2.6356,en,FALSE
s895,660637,Dance of the Forty One,El baile de los 41,movie,2020-11-19,7.839,217,2.1862,es,FALSE
s896,471498,Oxygen,Oxygène,movie,2021-05-12,6.6,1485,3.4272,fr,FALSE
s897,121509,The Upshaws,The Upshaws,tv,2021-05-12,7.7,61,3.4667,en,FALSE
s898,125255,Use for My Talent,我亲爱的“小洁癖”,tv,2021-05-09,6.1,9,1.8193,zh,FALSE
s901,124337,"Money, Explained","Money, Explained",tv,2021-05-11,7.25,84,1.6896,en,FALSE
s903,124426,Mine,마인,tv,2021-05-08,7.5,125,3.2982,ko,FALSE
s904,753946,Nayattu,നായാട്ട്,movie,2021-04-08,7.538,40,1.8206,ml,FALSE
s906,603768,Super Me,超级的我,movie,2021-04-09,7.423,117,2.8561,zh,FALSE
s909,93484,Jupiter's Legacy,Jupiter's Legacy,tv,2021-05-07,6.932,733,3.3403,en,FALSE
s910,728133,Milestone,मील पत्थर,movie,2020-09-03,6,19,0.9144,hi,FALSE
s911,489932,Monster,Monster,movie,2021-07-15,6.45,101,1.1082,en,FALSE
s913,826842,The Circle - The Afterparty,The Circle - The Afterparty,movie,2021-05-07,4.7,3,0.2573,en,FALSE
s919,124873,Lava Ka Dhaava,Lava Ka Dhaava,tv,2021-05-05,2,1,0.1634,en,FALSE
s920,122672,The Sons of Sam: A Descent into Darkness,The Sons of Sam: A Descent into Darkness,tv,2021-05-05,6.969,127,2.3099,en,FALSE
s958,121629,Pet Stars,Pet Stars,tv,2021-04-30,5.9,7,0.1811,en,FALSE
s960,728116,The Disciple,The Disciple,movie,2020-09-27,6.7,54,0.3689,mr,FALSE
s961,119988,The Innocent,El inocente,tv,2021-04-30,7.689,421,3.7512,es,FALSE
s962,501929,The Mitchells vs. the Machines,The Mitchells vs. the Machines,movie,2021-04-22,7.861,3182,4.4966,en,FALSE
s965,631060,Things Heard & Seen,Things Heard & Seen,movie,2021-04-29,5.7,1030,2.5927,en,FALSE
s966,112166,Yasuke,YASUKE －ヤスケ－,tv,2021-04-29,7.354,247,2.9465,ja,FALSE
s967,812592,Get the Grift,Os Salafrários,movie,2021-04-28,6.5,104,2.5152,pt,FALSE
s968,121628,Headspace Guide to Sleep,Headspace Guide to Sleep,tv,2021-04-28,7.7,14,0.9513,en,FALSE
s969,100226,Sexify,Sexify,tv,2021-04-28,7.19,216,2.9035,pl,FALSE
s973,123138,Fatma,Fatma,tv,2021-04-27,6.983,86,1.6495,tr,FALSE
s976,820744,Shadow and Bone - The Afterparty,Shadow and Bone - The Afterparty,movie,2021-04-24,7.4,7,1.7018,en,FALSE
s984,812031,Heroes: Silence and Rock & Roll,Héroes: silencio y rock & roll,movie,2021-04-23,8.4,84,1.0754,es,FALSE
s989,119917,Let's Fight Ghost,คู่ไฟท์ไฝว้ผี,tv,2021-03-03,7.7,12,1.0633,th,FALSE
s994,85720,Shadow and Bone,Shadow and Bone,tv,2021-04-23,7.801,1496,6.6147,en,FALSE
s997,1594764,Homunculus,Homunculus,movie,2021-10-21,0,0,0.0071,en,FALSE
s998,119815,Attenborough's Life in Colour,Attenborough's Life in Colour,tv,2021-02-28,7.6,71,0.8488,en,FALSE
s999,816836,Searching for Sheela,Searching for Sheela,movie,2021-04-22,5.8,24,0.1286,en,FALSE
s1000,559581,Stowaway,Stowaway,movie,2021-06-24,5.973,603,1.9553,en,FALSE
s1003,676859,Tell Me When,Dime cuando tú,movie,2020-12-25,6.583,60,2.3346,es,FALSE
s1004,119861,Zero,Zero,tv,2021-04-21,7.3,131,0.9566,it,FALSE
s1024,802403,Ajeeb Daastaans,Ajeeb Daastaans,movie,2021-04-16,6.1,42,1.9946,hi,FALSE
s1025,763568,Arlo the Alligator Boy,Arlo the Alligator Boy,movie,2021-04-16,6.8,56,2.2648,en,FALSE
s1027,812456,Barbie & Chelsea: The Lost Birthday,Barbie & Chelsea: The Lost Birthday,movie,2021-03-27,7,129,1.8168,en,FALSE
s1029,819151,Dad Stop Embarrassing Me - The Afterparty,Dad Stop Embarrassing Me - The Afterparty,movie,2021-04-16,6,3,1.3027,en,FALSE
s1038,791009,Tuesdays And Fridays,Tuesdays And Fridays,movie,2021-02-19,4,6,1.1431,hi,FALSE
s1045,112163,High-Rise Invasion,天空侵犯,tv,2021-02-25,8.237,726,4.3909,ja,FALSE
s1051,796124,Ride or Die,Ride or Die,movie,2021-02-09,4.8,4,0.9852,en,FALSE
s1058,119122,Dad Stop Embarrassing Me!,Dad Stop Embarrassing Me!,tv,2021-04-14,6.6,38,0.977,en,FALSE
s1059,97175,Fate: The Winx Saga,Fate: The Winx Saga,tv,2021-01-22,7.981,1512,6.7362,en,FALSE
s1063,119773,Law School,로스쿨,tv,2021-04-14,7.836,61,2.3924,ko,FALSE
s1067,882113,BTS MAP OF THE SOUL ON:E DVD,BTS MAP OF THE SOUL ON:E DVD,movie,2021-09-09,10,3,1.0756,ko,FALSE
s1071,810731,Why Did You Kill Me?,Why Did You Kill Me?,movie,2021-04-07,5.944,153,2.8719,en,FALSE
s1076,50016,My Love: Six Stories of True Love,My Love: Six Stories of True Love,tv,2021-04-13,4.5,4,0.7997,en,FALSE
s1081,663558,New Gods: Nezha Reborn,新神榜：哪吒重生,movie,2021-02-06,8.075,491,5.6116,zh,FALSE
s1086,606523,Night in Paradise,낙원의 밤,movie,2020-09-03,6.9,286,1.4945,ko,FALSE
s1088,694103,Roohi,रूही,movie,2021-03-11,4.6,33,2.0288,hi,FALSE
s1089,615678,Thunder Force,Thunder Force,movie,2021-04-09,5.485,1294,3.3381,en,FALSE
s1090,787428,Two Distant Strangers,Two Distant Strangers,movie,2020-11-20,7.059,493,1.5606,en,FALSE
s1092,112160,The Way of the Househusband,極主夫道,tv,2021-04-08,8.383,474,4.2934,ja,FALSE
s1093,809208,Dolly Parton: A MusiCares Tribute,Dolly Parton: A MusiCares Tribute,movie,2021-04-07,6.7,16,1.0232,en,FALSE
s1094,118754,The Big Day,The Big Day,tv,2021-02-14,4.8,8,0.7543,en,FALSE
s1095,122249,The Wedding Coach,The Wedding Coach,tv,2021-04-07,6.3,3,0.116,en,FALSE
s1096,120582,This Is a Robbery: The World's Biggest Art Heist,This Is a Robbery: The World's Biggest Art Heist,tv,2021-04-07,6.647,51,1.3686,en,FALSE
s1097,814700,The Last Kids on Earth: Happy Apocalypse to You,The Last Kids on Earth: Happy Apocalypse to You,movie,2021-04-06,5.8,8,1.5728,en,FALSE
s1099,806067,Mandela,மண்டேலா,movie,2021-04-05,7.1,27,1.6847,ta,FALSE
s1106,621954,Concrete Cowboy,Concrete Cowboy,movie,2020-09-13,6,202,4.2776,en,FALSE
s1109,807158,Irul,ഇരുൾ,movie,2021-04-02,5.667,33,1.1068,ml,FALSE
s1110,802504,Just Say Yes,Just Say Yes,movie,2021-04-02,6.3,208,1.5711,nl,FALSE
s1111,194708,Madame Claude,Madame Claude,movie,1977-05-11,4.8,20,2.9794,fr,FALSE
s1137,666649,Tersanjung: The Movie,Tersanjung: The Movie,movie,2021-04-01,8.2,3,1.2244,id,FALSE
s1144,120008,Worn Stories,Worn Stories,tv,2021-04-01,6.8,22,0.9823,en,FALSE
s1147,120587,Haunted: Latin America,Haunted: Latinoamérica,tv,2021-03-31,7.3,285,1.2491,es,FALSE
s1151,802069,7 Yards: The Chris Norton Story,7 Yards: The Chris Norton Story,movie,2021-02-23,7,4,0.0311,en,FALSE
s1152,765684,Octonauts and the Ring of Fire,海底小纵队：火焰之环,movie,2021-01-08,6.3,11,1.8426,zh,FALSE
s1156,879430,Marked,Marked,movie,2021-09-01,4,2,0.0143,en,FALSE
s1157,699102,A Week Away,A Week Away,movie,2021-03-26,6.921,401,1.0784,en,FALSE
s1158,578908,Bad Trip,Bad Trip,movie,2021-03-25,6.126,558,2.9686,en,FALSE
s1164,121424,Magic for Humans Spain,Magic for Humans Spain,tv,2021-03-26,3.8,5,0.6863,es,FALSE
s1166,786190,Pagglait,पगलैट,movie,2021-03-26,6.7,44,2.1218,hi,FALSE
s1167,98187,The Irregulars,The Irregulars,tv,2021-03-26,7.138,347,2.7801,en,FALSE
s1168,694256,Caught by a Wave,Sulla stessa onda,movie,2021-03-25,6.586,250,2.4526,it,FALSE
s1169,118956,DOTA: Dragon's Blood,DOTA: Dragon's Blood,tv,2021-03-25,7.8,446,4.6841,en,FALSE
s1170,117166,Pui Pui Molcar,PUI PUI モルカー,tv,2021-01-05,8.1,24,1.9474,ja,FALSE
s1171,797394,Secret Magic Control Agency,"Ганзель, Гретель и Агентство Магии",movie,2021-03-18,6.994,388,1.9372,ru,FALSE
s1172,801058,Seaspiracy,Seaspiracy,movie,2021-03-24,7.834,438,1.1611,en,FALSE
s1173,809373,Loyiso Gola: Unlearning,Loyiso Gola: Unlearning,movie,2021-03-23,5.8,4,0.7716,en,FALSE
s1175,119464,Navillera,나빌레라,tv,2021-03-22,8.6,202,2.393,ko,FALSE
s1182,119180,Country Comfort,Country Comfort,tv,2021-03-19,7.4,74,1.6607,en,FALSE
s1185,758902,The Yin Yang Master,侍神令,movie,2021-02-12,6.7,89,2.7361,zh,FALSE
s1188,802443,Deadly Illusions,Deadly Illusions,movie,2021-03-18,4.949,345,3.3515,en,FALSE
s1189,799497,Get the Goat,Cabras da Peste,movie,2021-03-18,6.87,208,1.2923,pt,FALSE
s1190,799573,Nate Bargatze: The Greatest Average American,Nate Bargatze: The Greatest Average American,movie,2021-03-18,7.344,32,0.171,en,FALSE
s1196,799555,Operation Varsity Blues: The College Admissions Scandal,Operation Varsity Blues: The College Admissions Scandal,movie,2021-03-17,6.8,141,1.6165,en,FALSE
s1197,121011,Under Suspicion: Uncovering the Wesphael Case,"Soupçons, les dessous de l'affaire Wesphael",tv,2021-03-17,6.6,8,0.474,fr,FALSE
s1199,806962,RebellComedy: Straight Outta the Zoo,RebellComedy: Raus Aus'm Zoo,movie,2021-03-16,0,0,0.0357,de,FALSE
s1201,118439,Waffles + Mochi,Waffles + Mochi,tv,2021-03-16,6.9,36,0.9948,en,FALSE
s1202,104043,Abla Fahita: Drama Queen,أبلة فاهيتا: دراما كوين,tv,2021-03-15,6.9,11,0.6845,ar,FALSE
s1203,796104,Care Of Kaadhal,கேர் ஆஃப் காதல்,movie,2021-02-12,6,1,1.5076,ta,FALSE
s1206,118815,The Lost Pirate Kingdom,The Lost Pirate Kingdom,tv,2021-03-15,7.313,67,1.6523,en,FALSE
s1207,120849,Zero Chill,Zero Chill,tv,2021-03-15,7.2,95,1.1064,en,FALSE
s1213,785534,Paper Lives,Kağıttan Hayatlar,movie,2021-03-12,8,398,1.4256,tr,FALSE
s1218,119284,The One,The One,tv,2021-03-12,6.5,147,1.2338,en,FALSE
s1219,638597,YES DAY,YES DAY,movie,2021-03-11,6.693,1260,4.5176,en,FALSE
s1221,655187,Coven,Akelarre,movie,2020-10-02,6.7,306,2.5887,eu,FALSE
s1224,118241,Dealer,Caïd,tv,2021-03-10,6.6,66,0.9931,fr,FALSE
s1225,118876,Last Chance U: Basketball,Last Chance U: Basketball,tv,2021-03-10,7.5,75,0.9008,en,FALSE
s1226,119151,Marriage or Mortgage,Marriage or Mortgage,tv,2021-03-10,4.8,5,0.2904,en,FALSE
s1227,112860,The Houseboat,Das Hausboot,tv,2021-03-09,6.5,19,0.5044,de,FALSE
s1228,119148,Bombay Begums,बॉम्बे बेगम्स,tv,2021-03-08,5.8,10,0.7891,hi,FALSE
s1229,587317,Bombay Rose,Bombay Rose,movie,2019-08-28,6.7,30,3.4031,hi,FALSE
s1231,608539,Aelay,ஏலே,movie,2021-02-28,6.5,6,0.6889,ta,FALSE
s1232,119831,City of Ghosts,City of Ghosts,tv,2021-03-05,6.6,32,0.6434,en,FALSE
s1233,725649,Dogwashers,Lavaperros,movie,2020-10-09,6.6,50,3.2551,es,FALSE
s1235,120040,"Nevenka, Breaking the Silence",Nevenka,tv,2021-03-05,6.7,11,0.5103,es,FALSE
s1237,793723,Sentinelle,Sentinelle,movie,2021-03-05,5.822,613,5.0403,fr,FALSE
s1239,112162,Pacific Rim: The Black,Pacific Rim: The Black,tv,2021-03-04,8.16,446,3.6869,en,FALSE
s1242,583689,Moxie,Moxie,movie,2021-03-03,7.2,833,4.3035,en,FALSE
s1243,119337,Murder Among the Mormons,Murder Among the Mormons,tv,2021-03-03,6.975,81,1.7188,en,FALSE
s1246,154302,Word Party Presents: Math!,Word Party Presents: Math!,tv,2021-12-28,3.5,4,0.5048,en,FALSE
s1249,797309,Biggie: I Got a Story to Tell,Biggie: I Got a Story to Tell,movie,2021-03-01,7.2,132,1.3824,en,FALSE
s1251,1163445,Connected,Connected,movie,2021-07-07,3.5,2,2.2366,en,FALSE
s1259,702525,Bigfoot Family,Bigfoot Family,movie,2020-07-23,7.118,224,5.8988,en,FALSE
s1261,778730,Crazy About Her,Loco por ella,movie,2021-02-26,7.211,473,2.4804,es,FALSE
s1263,800728,Ginny & Georgia - The Afterparty,Ginny & Georgia - The Afterparty,movie,2021-02-26,7.136,77,1.247,en,FALSE
s1266,695958,The Girl on the Train,द गर्ल ऑन द ट्रेन,movie,2021-02-26,6,86,1.92,hi,FALSE
s1270,664524,Geez & Ann,Geez & Ann,movie,2021-02-25,6.8,13,0.5212,id,FALSE
s1273,93736,Age of Samurai: Battle for Japan,Age of Samurai: Battle for Japan,tv,2021-02-24,7.122,296,2.5611,en,FALSE
s1275,117656,Canine Intervention,Canine Intervention,tv,2021-02-24,6.924,79,1.1965,en,FALSE
s1276,117581,Ginny & Georgia,Ginny & Georgia,tv,2021-02-24,8.047,1729,13.6027,en,FALSE
s1279,794095,Brian Regan: On the Rocks,Brian Regan: On the Rocks,movie,2021-02-23,6.7,18,0.5248,en,FALSE
s1281,785976,Pelé,Pelé,movie,2021-02-23,7.3,204,1.3775,pt,FALSE
s1282,705862,Red,Red,movie,2020-02-21,4.7,97,7.4502,ja,FALSE
s1286,117376,Vincenzo,빈센조,tv,2021-02-20,8.51,1033,12.2108,ko,FALSE
s1288,799141,Fate: The Winx Saga - The Afterparty,Fate: The Winx Saga - The Afterparty,movie,2021-02-19,7.8,19,0.3689,en,FALSE
s1291,601666,I Care a Lot,I Care a Lot,movie,2021-02-19,6.571,2864,2.6445,en,FALSE
s1294,119237,Pitta Kathalu,పిట్టా కథలు,tv,2021-02-19,4.6,5,0.8573,te,FALSE
s1295,93808,Tribes of Europa,Tribes of Europa,tv,2021-02-19,7,387,2.4177,de,FALSE
s1297,116045,"Hello, Me!",안녕? 나야!,tv,2021-02-17,7.4,89,2.2338,ko,FALSE
s1299,113622,Sisyphus,시지프스 : the myth,tv,2021-02-17,7.068,118,2.6753,ko,FALSE
s1301,118043,Amend: The Fight for America,Amend: The Fight for America,tv,2021-02-17,7.1,169,1.8968,en,FALSE
s1302,97173,Behind Her Eyes,Behind Her Eyes,tv,2021-02-17,7.3,638,6.2243,en,FALSE
s1303,238564,MeatEater Cooks,MeatEater Cooks,tv,2021-10-07,0,0,0.0648,en,FALSE
s1305,786357,Animals on the Loose: A You vs. Wild Movie,Animals on the Loose: A You vs. Wild Movie,movie,2021-02-16,5.9,46,0.2159,en,FALSE
s1309,204122,Booba - l’ultra interview,Booba - l’ultra interview,tv,2021-04-07,10,1,0.1188,fr,FALSE
s1311,116736,The Crew,The Crew,tv,2021-02-15,6.9,110,1.4036,en,FALSE
s1312,796649,Namaste Wahala,Namaste Wahala,movie,2020-12-01,6.9,30,0.3538,en,FALSE
s1314,118111,Buried by the Bernards,Buried by the Bernards,tv,2021-02-12,6.9,8,0.5969,en,FALSE
s1316,792517,Hate by Dani Rovira,"Odio, de Dani Rovira",movie,2021-02-12,7,40,0.2282,es,FALSE
s1319,614409,To All the Boys: Always and Forever,To All the Boys: Always and Forever,movie,2021-02-12,7.513,2016,3.7827,en,FALSE
s1320,749618,Xico's Journey,El camino de Xico,movie,2020-11-12,6.6,106,1.8404,es,FALSE
s1326,649087,Red Dot,Red Dot,movie,2021-02-11,5.877,720,4.599,sv,FALSE
s1327,787298,Squared Love,Miłość do kwadratu,movie,2021-02-11,6.1,328,1.816,pl,FALSE
s1329,116989,Crime Scene: The Vanishing at the Cecil Hotel,Crime Scene: The Vanishing at the Cecil Hotel,tv,2021-02-10,6.989,363,1.4545,en,FALSE
s1330,659063,The Misadventures of Hedi and Cokeman,En passant pécho,movie,2021-02-10,4.6,126,1.026,fr,FALSE
s1339,131258,Le boeuf haché ou le tempeh,Le boeuf haché ou le tempeh,tv,2021-12-16,0,0,0.355,fr,FALSE
s1340,110529,Invisible City,Cidade Invisível,tv,2021-02-05,7.16,379,2.0491,pt,FALSE
s1342,722913,Malcolm & Marie,Malcolm & Marie,movie,2021-01-29,7.021,1423,1.3247,en,FALSE
s1343,581389,Space Sweepers,승리호,movie,2021-02-05,7.073,1105,3.6775,ko,FALSE
s1344,778870,"Strip Down, Rise Up","Strip Down, Rise Up",movie,2021-02-05,6.5,49,1.7873000000000001,en,FALSE
s1346,757860,The Yin-Yang Master: Dream of Eternity,晴雅集,movie,2020-12-24,7.331,207,3.0431,zh,FALSE
s1349,87049,Firefly Lane,Firefly Lane,tv,2021-02-03,7.752,288,5.5189,en,FALSE
s1369,587996,Below Zero,Bajocero,movie,2021-01-29,6.35,942,4.4786,es,FALSE
s1370,644092,Finding ʻOhana,Finding ʻOhana,movie,2021-01-29,6.234,435,3.659,en,FALSE
s1371,532865,The Dig,The Dig,movie,2021-01-14,6.855,1286,6.1982,en,FALSE
s1372,115756,We Are: The Brooklyn Saints,We Are: The Brooklyn Saints,tv,2021-01-29,7.5,4,0.4336,en,FALSE
s1373,780632,June & Kopi,June & Kopi,movie,2021-01-28,6.7,10,0.7965,id,FALSE
s1374,115970,50M²,50M²,tv,2021-01-27,7.4,128,1.0901,tr,FALSE
s1375,751267,Accomplice,Accomplice,movie,2020-07-08,7.5,22,1.4419,en,FALSE
s1376,129203,The Bond,乔家的儿女,tv,2021-08-17,6.9,10,2.2093,zh,FALSE
s1379,618416,Penguin Bloom,Penguin Bloom,movie,2021-01-21,6.9,327,4.035,en,FALSE
s1381,117162,"Go, Dog. Go!","Go, Dog. Go!",tv,2021-01-26,8.5,35,3.9543,en,FALSE
s1384,136101,Blown Away: Christmas,Blown Away: Christmas,tv,2021-11-19,6,7,0.4589,en,FALSE
s1389,628534,The White Tiger,The White Tiger,movie,2021-01-13,6.974,951,2.818,en,FALSE
s1393,115857,Daughter from Another Mother,Madre solo hay dos,tv,2021-01-20,7.6,1250,3.8621,es,FALSE
s1395,116986,Spycraft,Spycraft,tv,2021-01-20,6.87,100,1.1537,en,FALSE
s1401,116250,Bling Empire,Bling Empire,tv,2021-01-15,7.1,25,0.9314,en,FALSE
s1406,775996,Outside the Wire,Outside the Wire,movie,2021-01-15,6.353,1868,2.2591,en,FALSE
s1411,744991,Tribhanga,त्रिभंग,movie,2021-01-15,7.2,28,1.6998,hi,FALSE
s1412,779201,What Would Sophia Loren Do?,What Would Sophia Loren Do?,movie,2021-01-15,6.7,24,0.5929,en,FALSE
s1413,783753,Wish You,위시유,movie,2021-01-15,7.3,88,1.1254,ko,FALSE
s1417,114705,Night Stalker: The Hunt for a Serial Killer,Night Stalker: The Hunt for a Serial Killer,tv,2021-01-13,7.4,343,2.0117,en,FALSE
s1419,1252539,Chris Rock Total Blackout: The Tamborine Extended Cut,Chris Rock Total Blackout: The Tamborine Extended Cut,movie,2021-01-12,7,7,1.2894,en,FALSE
s1421,776142,"Crack: Cocaine, Corruption & Conspiracy","Crack: Cocaine, Corruption & Conspiracy",movie,2021-01-11,6.8,85,1.5989,en,FALSE
s1425,354279,Charming,Charming,movie,2018-03-26,6.39,269,3.4406,en,FALSE
s1426,784047,Creating The Queen's Gambit,Creating The Queen's Gambit,movie,2021-01-10,7.9,135,1.5705,en,FALSE
